ensembl_gene_id,ensembl_transcript_id,chromosome_name,start_position,end_position,hgnc_symbol,hgnc_id,strand,gene_biotype
ENSG00000269950,ENST00000602654,21,16574718,16582637,,,-1,lincRNA
ENSG00000236384,ENST00000412102,21,41711520,41715775,LINC00479,HGNC:19727,-1,lincRNA
ENSG00000236384,ENST00000457881,21,41711520,41715775,LINC00479,HGNC:19727,-1,lincRNA
ENSG00000236384,ENST00000586552,21,41711520,41715775,LINC00479,HGNC:19727,-1,lincRNA
ENSG00000236384,ENST00000589300,21,41711520,41715775,LINC00479,HGNC:19727,-1,lincRNA
ENSG00000236471,ENST00000449746,21,15067070,15067837,,,1,lincRNA
ENSG00000225043,ENST00000450007,21,46420553,46421034,RPL18AP2,HGNC:23774,-1,processed_pseudogene
ENSG00000173638,ENST00000417954,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000567670,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000461785,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000468508,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000460174,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000311124,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000380010,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000485649,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000427839,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000443742,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000486303,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000173638,ENST00000528477,21,45493572,45544411,SLC19A1,HGNC:10937,-1,protein_coding
ENSG00000223799,ENST00000411998,21,33263873,33266260,IL10RB-AS1,HGNC:44303,-1,antisense_RNA
ENSG00000184809,ENST00000489821,21,39597147,39612821,B3GALT5-AS1,HGNC:16424,-1,antisense_RNA
ENSG00000184809,ENST00000380612,21,39597147,39612821,B3GALT5-AS1,HGNC:16424,-1,antisense_RNA
ENSG00000184809,ENST00000380604,21,39597147,39612821,B3GALT5-AS1,HGNC:16424,-1,antisense_RNA
ENSG00000184809,ENST00000329618,21,39597147,39612821,B3GALT5-AS1,HGNC:16424,-1,antisense_RNA
ENSG00000203616,ENST00000366423,21,13936993,13937325,RHOT1P2,HGNC:37838,-1,processed_pseudogene
ENSG00000279690,ENST00000624800,21,32790673,32791504,,,-1,TEC
ENSG00000159086,ENST00000331923,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000466846,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000443785,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000497873,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000290178,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000445049,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000421049,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000472588,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000159086,ENST00000464256,21,32733899,32771858,PAXBP1,HGNC:13579,-1,protein_coding
ENSG00000274559,ENST00000464664,21,5972924,5973383,,,-1,protein_coding
ENSG00000275464,ENST00000617716,21,5130871,5154734,,,-1,protein_coding
ENSG00000275464,ENST00000632537,21,5130871,5154734,,,-1,protein_coding
ENSG00000275464,ENST00000623011,21,5130871,5154734,,,-1,protein_coding
ENSG00000275464,ENST00000624312,21,5130871,5154734,,,-1,protein_coding
ENSG00000275464,ENST00000633442,21,5130871,5154734,,,-1,protein_coding
ENSG00000275464,ENST00000633593,21,5130871,5154734,,,-1,protein_coding
ENSG00000275464,ENST00000634020,21,5130871,5154734,,,-1,protein_coding
ENSG00000275464,ENST00000634021,21,5130871,5154734,,,-1,protein_coding
ENSG00000244676,ENST00000428689,21,17793488,17810845,,,1,antisense_RNA
ENSG00000244676,ENST00000454737,21,17793488,17810845,,,1,antisense_RNA
ENSG00000280594,ENST00000626994,21,17611744,17633199,BTG3-AS1,HGNC:53145,1,processed_transcript
ENSG00000280594,ENST00000630155,21,17611744,17633199,BTG3-AS1,HGNC:53145,1,processed_transcript
ENSG00000278181,ENST00000620221,21,17296219,17296596,,,1,processed_pseudogene
ENSG00000215386,ENST00000635845,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602580,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000619222,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602935,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000400178,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000456342,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000428669,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000419952,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000445461,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602505,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602901,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602339,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602892,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000418813,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000435697,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000453910,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602620,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000441820,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602280,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000215386,ENST00000602323,21,15928296,16627397,MIR99AHG,HGNC:1274,1,lincRNA
ENSG00000234159,ENST00000433427,21,15744004,15745080,RBPMSLP,HGNC:9923,-1,processed_pseudogene
ENSG00000154719,ENST00000352957,21,25585656,25607517,MRPL39,HGNC:14027,-1,protein_coding
ENSG00000154719,ENST00000307301,21,25585656,25607517,MRPL39,HGNC:14027,-1,protein_coding
ENSG00000154719,ENST00000419219,21,25585656,25607517,MRPL39,HGNC:14027,-1,protein_coding
ENSG00000237232,ENST00000412906,21,42009194,42024924,ZNF295-AS1,HGNC:23130,1,lincRNA
ENSG00000237232,ENST00000455701,21,42009194,42024924,ZNF295-AS1,HGNC:23130,1,lincRNA
ENSG00000237232,ENST00000429739,21,42009194,42024924,ZNF295-AS1,HGNC:23130,1,lincRNA
ENSG00000227075,ENST00000452500,21,21933315,21975681,,,-1,lincRNA
ENSG00000141959,ENST00000349048,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000397961,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000496824,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000466134,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000491298,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000474114,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000498841,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000460020,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000467315,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000460521,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000495274,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000141959,ENST00000628044,21,44300051,44327376,PFKL,HGNC:8876,1,protein_coding
ENSG00000224602,ENST00000418544,21,16121310,16121644,RPS26P5,HGNC:23776,-1,processed_pseudogene
ENSG00000235888,ENST00000417335,21,38988707,39006153,,,-1,lincRNA
ENSG00000280604,ENST00000626237,21,45914296,45919483,,,1,sense_overlapping
ENSG00000183570,ENST00000465077,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000400314,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000472191,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000594149,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000628776,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000593338,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000609985,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000594320,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000610200,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000423045,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000400310,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000400309,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000400308,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000481302,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000498121,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000549265,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000400305,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000400304,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000468429,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000475402,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183570,ENST00000449640,21,45643694,45942454,PCBP3,HGNC:8651,1,protein_coding
ENSG00000183527,ENST00000411828,21,39174769,39183851,PSMG1,HGNC:3043,-1,protein_coding
ENSG00000183527,ENST00000431628,21,39174769,39183851,PSMG1,HGNC:3043,-1,protein_coding
ENSG00000183527,ENST00000380900,21,39174769,39183851,PSMG1,HGNC:3043,-1,protein_coding
ENSG00000183527,ENST00000331573,21,39174769,39183851,PSMG1,HGNC:3043,-1,protein_coding
ENSG00000183527,ENST00000481921,21,39174769,39183851,PSMG1,HGNC:3043,-1,protein_coding
ENSG00000229425,ENST00000634642,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000634644,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000634708,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000635621,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000635225,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000449602,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000634659,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000635525,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000634853,21,15370500,15627342,,,-1,lincRNA
ENSG00000229425,ENST00000635684,21,15370500,15627342,,,-1,lincRNA
ENSG00000224524,ENST00000450823,21,15490530,15490767,CYCSP42,HGNC:2581,-1,processed_pseudogene
ENSG00000228600,ENST00000453699,21,14757588,14758352,POLR2CP1,HGNC:9190,1,processed_pseudogene
ENSG00000243646,ENST00000290200,21,33266358,33310187,IL10RB,HGNC:5965,1,protein_coding
ENSG00000243646,ENST00000422891,21,33266358,33310187,IL10RB,HGNC:5965,1,protein_coding
ENSG00000243646,ENST00000493295,21,33266358,33310187,IL10RB,HGNC:5965,1,protein_coding
ENSG00000243646,ENST00000498371,21,33266358,33310187,IL10RB,HGNC:5965,1,protein_coding
ENSG00000243646,ENST00000451065,21,33266358,33310187,IL10RB,HGNC:5965,1,protein_coding
ENSG00000243646,ENST00000637650,21,33266358,33310187,IL10RB,HGNC:5965,1,protein_coding
ENSG00000243646,ENST00000609556,21,33266358,33310187,IL10RB,HGNC:5965,1,protein_coding
ENSG00000235808,ENST00000450079,21,39488327,39488760,MYL6P2,HGNC:23772,1,processed_pseudogene
ENSG00000240755,ENST00000433806,21,14143581,14144158,ERLEC1P1,HGNC:38012,1,processed_pseudogene
ENSG00000186930,ENST00000334897,21,30598590,30598902,KRTAP6-2,HGNC:18932,-1,protein_coding
ENSG00000214319,ENST00000398098,21,13676022,13677116,CXADRP1,HGNC:23770,1,processed_pseudogene
ENSG00000166351,ENST00000299443,21,13609858,13641585,POTED,HGNC:23822,1,protein_coding
ENSG00000166351,ENST00000620442,21,13609858,13641585,POTED,HGNC:23822,1,protein_coding
ENSG00000275874,ENST00000615826,21,44999208,45004727,PICSAR,HGNC:19725,-1,lincRNA
ENSG00000232079,ENST00000426534,21,28048404,28137611,LINC01697,HGNC:52485,1,processed_transcript
ENSG00000232079,ENST00000458316,21,28048404,28137611,LINC01697,HGNC:52485,1,processed_transcript
ENSG00000232079,ENST00000631186,21,28048404,28137611,LINC01697,HGNC:52485,1,processed_transcript
ENSG00000232079,ENST00000423808,21,28048404,28137611,LINC01697,HGNC:52485,1,processed_transcript
ENSG00000232079,ENST00000616647,21,28048404,28137611,LINC01697,HGNC:52485,1,processed_transcript
ENSG00000232079,ENST00000436878,21,28048404,28137611,LINC01697,HGNC:52485,1,processed_transcript
ENSG00000232079,ENST00000609782,21,28048404,28137611,LINC01697,HGNC:52485,1,processed_transcript
ENSG00000225735,ENST00000433383,21,17210469,17211347,NEK4P1,HGNC:39649,-1,processed_pseudogene
ENSG00000237735,ENST00000444868,21,16754519,16815688,,,-1,lincRNA
ENSG00000232969,ENST00000426029,21,44339376,44340470,,,1,antisense_RNA
ENSG00000236883,ENST00000423276,21,41739373,41741308,,,1,antisense_RNA
ENSG00000231123,ENST00000423089,21,38238227,38238664,SPATA20P1,HGNC:39636,-1,processed_pseudogene
ENSG00000232698,ENST00000423967,21,44206525,44207399,,,-1,lincRNA
ENSG00000160193,ENST00000330317,21,42843094,42879568,WDR4,HGNC:12756,-1,protein_coding
ENSG00000160193,ENST00000492742,21,42843094,42879568,WDR4,HGNC:12756,-1,protein_coding
ENSG00000160193,ENST00000398208,21,42843094,42879568,WDR4,HGNC:12756,-1,protein_coding
ENSG00000160193,ENST00000476326,21,42843094,42879568,WDR4,HGNC:12756,-1,protein_coding
ENSG00000160193,ENST00000479429,21,42843094,42879568,WDR4,HGNC:12756,-1,protein_coding
ENSG00000160193,ENST00000463902,21,42843094,42879568,WDR4,HGNC:12756,-1,protein_coding
ENSG00000160193,ENST00000470658,21,42843094,42879568,WDR4,HGNC:12756,-1,protein_coding
ENSG00000159128,ENST00000290219,21,33402896,33479348,IFNGR2,HGNC:5440,1,protein_coding
ENSG00000159128,ENST00000439213,21,33402896,33479348,IFNGR2,HGNC:5440,1,protein_coding
ENSG00000159128,ENST00000381995,21,33402896,33479348,IFNGR2,HGNC:5440,1,protein_coding
ENSG00000159128,ENST00000545369,21,33402896,33479348,IFNGR2,HGNC:5440,1,protein_coding
ENSG00000159128,ENST00000405436,21,33402896,33479348,IFNGR2,HGNC:5440,1,protein_coding
ENSG00000159128,ENST00000421802,21,33402896,33479348,IFNGR2,HGNC:5440,1,protein_coding
ENSG00000156256,ENST00000399975,21,29024629,29054488,USP16,HGNC:12614,1,protein_coding
ENSG00000156256,ENST00000399976,21,29024629,29054488,USP16,HGNC:12614,1,protein_coding
ENSG00000156256,ENST00000334352,21,29024629,29054488,USP16,HGNC:12614,1,protein_coding
ENSG00000156256,ENST00000474835,21,29024629,29054488,USP16,HGNC:12614,1,protein_coding
ENSG00000156256,ENST00000399973,21,29024629,29054488,USP16,HGNC:12614,1,protein_coding
ENSG00000156256,ENST00000485067,21,29024629,29054488,USP16,HGNC:12614,1,protein_coding
ENSG00000206102,ENST00000382822,21,31038159,31038476,KRTAP19-8,HGNC:33898,-1,protein_coding
ENSG00000276529,ENST00000616815,21,44978832,44979274,,,1,lincRNA
ENSG00000154640,ENST00000339775,21,17593653,17612947,BTG3,HGNC:1132,-1,protein_coding
ENSG00000154640,ENST00000348354,21,17593653,17612947,BTG3,HGNC:1132,-1,protein_coding
ENSG00000154640,ENST00000471860,21,17593653,17612947,BTG3,HGNC:1132,-1,protein_coding
ENSG00000154640,ENST00000496601,21,17593653,17612947,BTG3,HGNC:1132,-1,protein_coding
ENSG00000154640,ENST00000464058,21,17593653,17612947,BTG3,HGNC:1132,-1,protein_coding
ENSG00000154640,ENST00000457956,21,17593653,17612947,BTG3,HGNC:1132,-1,protein_coding
ENSG00000230061,ENST00000423310,21,44414588,44425272,TRPM2-AS,HGNC:50758,-1,antisense_RNA
ENSG00000230061,ENST00000456880,21,44414588,44425272,TRPM2-AS,HGNC:50758,-1,antisense_RNA
ENSG00000232560,ENST00000440664,21,17438890,17449185,LINC01549,HGNC:1277,1,lincRNA
ENSG00000232560,ENST00000613691,21,17438890,17449185,LINC01549,HGNC:1277,1,lincRNA
ENSG00000223400,ENST00000418874,21,41576135,41581319,,,-1,lincRNA
ENSG00000237594,ENST00000433071,21,31559245,31560487,,,1,lincRNA
ENSG00000237325,ENST00000490865,21,31452466,31453223,,,1,processed_pseudogene
ENSG00000184221,ENST00000382348,21,33070144,33072420,OLIG1,HGNC:16983,1,protein_coding
ENSG00000184221,ENST00000426947,21,33070144,33072420,OLIG1,HGNC:16983,1,protein_coding
ENSG00000184221,ENST00000498799,21,33070144,33072420,OLIG1,HGNC:16983,1,protein_coding
ENSG00000228961,ENST00000424837,21,32958888,32960566,LINC01690,HGNC:52477,1,lincRNA
ENSG00000238257,ENST00000424582,21,30762682,30762882,,,-1,unprocessed_pseudogene
ENSG00000187005,ENST00000335093,21,30754830,30755428,KRTAP21-1,HGNC:18945,-1,protein_coding
ENSG00000224427,ENST00000444036,21,32841496,32841811,,,-1,processed_pseudogene
ENSG00000212938,ENST00000391624,21,30592440,30593075,KRTAP6-3,HGNC:18933,1,protein_coding
ENSG00000234052,ENST00000426418,21,27638693,27653491,LINC01673,HGNC:52461,1,lincRNA
ENSG00000174680,ENST00000455392,21,29748175,29764002,GRIK1-AS1,HGNC:16458,1,antisense_RNA
ENSG00000174680,ENST00000309331,21,29748175,29764002,GRIK1-AS1,HGNC:16458,1,antisense_RNA
ENSG00000174680,ENST00000423221,21,29748175,29764002,GRIK1-AS1,HGNC:16458,1,antisense_RNA
ENSG00000174680,ENST00000412579,21,29748175,29764002,GRIK1-AS1,HGNC:16458,1,antisense_RNA
ENSG00000174680,ENST00000413131,21,29748175,29764002,GRIK1-AS1,HGNC:16458,1,antisense_RNA
ENSG00000205670,ENST00000481710,21,34375480,34407866,SMIM11A,HGNC:1293,1,protein_coding
ENSG00000205670,ENST00000399292,21,34375480,34407866,SMIM11A,HGNC:1293,1,protein_coding
ENSG00000205670,ENST00000399299,21,34375480,34407866,SMIM11A,HGNC:1293,1,protein_coding
ENSG00000205670,ENST00000489469,21,34375480,34407866,SMIM11A,HGNC:1293,1,protein_coding
ENSG00000205670,ENST00000495363,21,34375480,34407866,SMIM11A,HGNC:1293,1,protein_coding
ENSG00000205670,ENST00000474455,21,34375480,34407866,SMIM11A,HGNC:1293,1,protein_coding
ENSG00000205670,ENST00000399295,21,34375480,34407866,SMIM11A,HGNC:1293,1,protein_coding
ENSG00000222018,ENST00000410005,21,34400317,34401072,C21orf140,HGNC:39602,-1,protein_coding
ENSG00000214976,ENST00000399358,21,16094415,16095372,VDAC2P1,HGNC:12673,-1,processed_pseudogene
ENSG00000232401,ENST00000432830,21,41716436,41717580,LINC00112,HGNC:1263,1,antisense_RNA
ENSG00000235701,ENST00000437262,21,39171130,39172106,PCBP2P1,HGNC:8649,-1,processed_pseudogene
ENSG00000275799,ENST00000620163,21,44244545,44244993,,,1,lincRNA
ENSG00000270835,ENST00000632732,21,38204141,38206080,,,-1,transcribed_processed_pseudogene
ENSG00000270835,ENST00000605450,21,38204141,38206080,,,-1,transcribed_processed_pseudogene
ENSG00000160208,ENST00000340648,21,43659548,43696079,RRP1B,HGNC:23818,1,protein_coding
ENSG00000160208,ENST00000470886,21,43659548,43696079,RRP1B,HGNC:23818,1,protein_coding
ENSG00000183535,ENST00000397787,21,45419716,45425070,COL18A1-AS1,HGNC:23132,-1,antisense_RNA
ENSG00000183535,ENST00000485206,21,45419716,45425070,COL18A1-AS1,HGNC:23132,-1,antisense_RNA
ENSG00000228930,ENST00000429327,21,45376191,45376382,MTCO1P3,HGNC:39604,-1,processed_pseudogene
ENSG00000224905,ENST00000428809,21,14027421,14144468,,,1,antisense_RNA
ENSG00000224905,ENST00000432621,21,14027421,14144468,,,1,antisense_RNA
ENSG00000224905,ENST00000448463,21,14027421,14144468,,,1,antisense_RNA
ENSG00000226527,ENST00000421051,21,33111699,33123703,,,-1,lincRNA
ENSG00000233036,ENST00000440620,21,30802242,30802427,KRTAP8-2P,HGNC:18948,-1,unprocessed_pseudogene
ENSG00000187026,ENST00000333892,21,30746794,30747233,KRTAP21-2,HGNC:18946,-1,protein_coding
ENSG00000236400,ENST00000454921,21,30741780,30742595,KRTAP21-4P,HGNC:18954,-1,unprocessed_pseudogene
ENSG00000227874,ENST00000435181,21,13665868,13667546,GRAMD4P1,HGNC:39653,-1,processed_pseudogene
ENSG00000250973,ENST00000508999,21,30356515,30356885,KRTAP13-6P,HGNC:18930,-1,unprocessed_pseudogene
ENSG00000186980,ENST00000334160,21,30348399,30348609,KRTAP23-1,HGNC:18928,-1,protein_coding
ENSG00000213440,ENST00000416034,21,44046347,44047041,H2AFZP1,HGNC:4742,-1,processed_pseudogene
ENSG00000177692,ENST00000381947,21,33485530,33491720,DNAJC28,HGNC:1297,-1,protein_coding
ENSG00000177692,ENST00000314399,21,33485530,33491720,DNAJC28,HGNC:1297,-1,protein_coding
ENSG00000177692,ENST00000402202,21,33485530,33491720,DNAJC28,HGNC:1297,-1,protein_coding
ENSG00000177692,ENST00000617313,21,33485530,33491720,DNAJC28,HGNC:1297,-1,protein_coding
ENSG00000160209,ENST00000398081,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000468090,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000291565,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000398085,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000476084,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000470029,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000438837,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000498040,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000327574,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000472777,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000476313,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000481512,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000490666,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000467908,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000343528,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000398078,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000468392,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000461123,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000160209,ENST00000621478,21,43719094,43762307,PDXK,HGNC:8819,1,protein_coding
ENSG00000226406,ENST00000454795,21,14829154,14829989,RBMX2P1,HGNC:39923,-1,processed_pseudogene
ENSG00000281903,ENST00000630354,21,14819699,14918552,LINC02246,HGNC:53135,-1,lincRNA
ENSG00000281903,ENST00000593619,21,14819699,14918552,LINC02246,HGNC:53135,-1,lincRNA
ENSG00000281903,ENST00000627623,21,14819699,14918552,LINC02246,HGNC:53135,-1,lincRNA
ENSG00000281903,ENST00000630211,21,14819699,14918552,LINC02246,HGNC:53135,-1,lincRNA
ENSG00000281903,ENST00000625278,21,14819699,14918552,LINC02246,HGNC:53135,-1,lincRNA
ENSG00000281903,ENST00000412426,21,14819699,14918552,LINC02246,HGNC:53135,-1,lincRNA
ENSG00000281903,ENST00000418954,21,14819699,14918552,LINC02246,HGNC:53135,-1,lincRNA
ENSG00000223662,ENST00000449214,21,14582202,14598303,SAMSN1-AS1,HGNC:39599,1,antisense_RNA
ENSG00000159131,ENST00000381815,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000381831,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000381839,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000424203,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000482663,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000487155,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000460305,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000467575,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000361093,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000366093,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000466882,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000497313,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000430874,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000426819,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000476524,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000488791,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000438059,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000159131,ENST00000441403,21,33503931,33543491,GART,HGNC:4163,-1,protein_coding
ENSG00000223806,ENST00000448579,21,38739021,38747460,LINC00114,HGNC:1265,-1,lincRNA
ENSG00000223806,ENST00000411989,21,38739021,38747460,LINC00114,HGNC:1265,-1,lincRNA
